device,building,room,weather_type,date,from_time,to_time,time,no_of_people,time_stayed_mins,power,target
AC,4,404,cold,2018-01-04,16:00:00,17:00:00,evening,4,19,1320,1
AC,4,404,cold,2018-01-04,16:00:00,17:00:00,evening,1,34,1497,1
AC,4,404,cold,2018-01-04,17:00:00,18:00:00,evening,10,18,1240,1
AC,4,404,cold,2018-01-04,17:00:00,18:00:00,evening,14,22,1130,1
AC,4,404,cold,2018-01-04,20:00:00,21:00:00,night,1,56,1945,0
AC,4,404,cold,2018-01-04,21:00:00,22:00:00,night,5,44,1283,1
AC,4,404,cold,2018-01-04,21:00:00,22:00:00,night,15,57,1163,1
AC,4,404,cold,2018-01-04,22:00:00,23:00:00,night,4,31,1349,1
AC,4,404,cold,2018-01-04,23:00:00,00:00:00,midnight,3,24,1288,1
AC,4,404,cold,2018-01-04,23:00:00,00:00:00,midnight,0,0,1465,0
AC,4,404,cold,2018-01-05,00:00:00,01:00:00,midnight,3,47,1204,1
AC,4,404,cold,2018-01-05,02:00:00,03:00:00,midnight,12,32,1929,0
AC,4,404,cold,2018-01-05,07:00:00,08:00:00,morning,3,58,1824,0
AC,4,404,cold,2018-01-05,08:00:00,09:00:00,morning,9,6,1190,1
AC,4,404,cold,2018-01-05,10:00:00,11:00:00,morning,7,12,1521,0
Microwave,4,404,cold,2018-01-23,00:00:00,01:00:00,midnight,0,0,1207,1
Microwave,4,404,cold,2018-01-23,01:00:00,02:00:00,midnight,6,43,1793,1
Microwave,4,404,cold,2018-01-23,04:00:00,05:00:00,early morning,11,17,1219,1
Microwave,4,404,cold,2018-01-23,06:00:00,07:00:00,early morning,1,31,1419,1
Microwave,4,404,cold,2018-01-23,09:00:00,10:00:00,morning,1,42,1089,1
Microwave,4,404,cold,2018-01-23,09:00:00,10:00:00,morning,9,34,1063,1
Microwave,4,404,cold,2018-01-23,09:00:00,10:00:00,morning,13,48,1573,0
Microwave,4,404,cold,2018-01-23,10:00:00,11:00:00,morning,14,42,1959,0
Microwave,4,404,cold,2018-01-23,11:00:00,12:00:00,morning,9,51,1837,0
Microwave,4,404,cold,2018-01-23,15:00:00,16:00:00,afternoon,3,55,1640,0
Microwave,4,404,cold,2018-01-23,16:00:00,17:00:00,evening,7,17,1510,1
Microwave,4,404,cold,2018-01-23,18:00:00,19:00:00,evening,13,13,1420,1
Microwave,4,404,cold,2018-01-23,19:00:00,20:00:00,night,2,3,1978,0
Microwave,4,404,cold,2018-01-23,19:00:00,20:00:00,night,1,55,1541,0
Microwave,4,404,cold,2018-01-23,23:00:00,00:00:00,midnight,15,2,1190,1
Microwave,4,404,cold,2018-01-23,23:00:00,00:00:00,midnight,12,13,1409,1
Microwave,4,404,cold,2018-01-24,01:00:00,02:00:00,midnight,3,8,1742,1
Microwave,4,404,cold,2018-01-24,03:00:00,04:00:00,midnight,2,31,1523,1
Microwave,4,404,cold,2018-01-24,04:00:00,05:00:00,early morning,1,14,1359,1
Microwave,4,404,cold,2018-01-24,05:00:00,06:00:00,early morning,0,0,1557,1
Microwave,4,404,cold,2018-01-24,06:00:00,07:00:00,early morning,7,31,1225,1
Microwave,4,404,cold,2018-01-24,07:00:00,08:00:00,morning,13,7,1192,1
Microwave,4,404,cold,2018-01-24,10:00:00,11:00:00,morning,8,47,1096,1
Microwave,4,404,cold,2018-01-24,12:00:00,13:00:00,afternoon,1,7,1708,0
Microwave,4,404,cold,2018-01-24,13:00:00,14:00:00,afternoon,9,59,1860,0
Microwave,4,404,cold,2018-01-24,18:00:00,19:00:00,evening,8,35,1866,0
Microwave,4,404,cold,2018-01-24,18:00:00,19:00:00,evening,2,18,1892,0
Microwave,4,404,cold,2018-01-24,22:00:00,23:00:00,night,5,55,1017,1
Microwave,4,404,cold,2018-01-24,23:00:00,00:00:00,midnight,7,14,1883,0
Microwave,4,404,cold,2018-01-25,00:00:00,01:00:00,midnight,12,12,1514,0
Microwave,4,404,cold,2018-01-25,00:00:00,01:00:00,midnight,7,17,1635,0
Microwave,4,404,cold,2018-01-25,00:00:00,01:00:00,midnight,8,56,1604,0
Microwave,4,404,cold,2018-01-25,03:00:00,04:00:00,midnight,12,50,1986,0
Microwave,4,404,cold,2018-01-25,04:00:00,05:00:00,early morning,7,23,1320,1
Microwave,4,404,cold,2018-01-25,06:00:00,07:00:00,early morning,10,30,1452,0
Microwave,4,404,cold,2018-01-25,09:00:00,10:00:00,morning,7,37,1224,1
Microwave,4,404,cold,2018-01-25,09:00:00,10:00:00,morning,10,45,1129,1
Microwave,4,404,cold,2018-01-25,11:00:00,12:00:00,morning,5,5,1131,1
Microwave,4,404,cold,2018-01-25,12:00:00,13:00:00,afternoon,10,33,1674,0
Microwave,4,404,cold,2018-01-25,15:00:00,16:00:00,afternoon,0,0,1539,1
Microwave,4,404,cold,2018-01-25,16:00:00,17:00:00,evening,15,48,1065,1
Microwave,4,404,cold,2018-01-25,18:00:00,19:00:00,evening,13,14,1304,1
Microwave,4,404,cold,2018-01-25,19:00:00,20:00:00,night,12,32,1744,0
Microwave,4,404,cold,2018-01-25,20:00:00,21:00:00,night,5,45,1154,1
Microwave,4,404,cold,2018-01-25,20:00:00,21:00:00,night,9,49,1595,0
Microwave,4,404,cold,2018-01-25,22:00:00,23:00:00,night,12,40,1207,1
Microwave,4,404,cold,2018-01-25,23:00:00,00:00:00,midnight,7,24,1328,1
Microwave,4,404,cold,2018-01-25,23:00:00,00:00:00,midnight,3,34,1513,1
Microwave,4,404,cold,2018-01-26,03:00:00,04:00:00,midnight,2,49,1806,0
Microwave,4,404,cold,2018-01-26,03:00:00,04:00:00,midnight,14,13,1509,1
Microwave,4,404,cold,2018-01-26,05:00:00,06:00:00,early morning,7,54,1803,0
Microwave,4,404,cold,2018-01-26,06:00:00,07:00:00,early morning,6,59,1634,0
Microwave,4,404,cold,2018-01-26,07:00:00,08:00:00,morning,8,16,1925,0
Microwave,4,404,cold,2018-01-26,07:00:00,08:00:00,morning,15,40,1809,0
Microwave,4,404,cold,2018-01-26,08:00:00,09:00:00,morning,1,40,1902,0
Microwave,4,404,cold,2018-01-26,12:00:00,13:00:00,afternoon,7,49,1261,1
Microwave,4,404,cold,2018-01-26,14:00:00,15:00:00,afternoon,6,24,1877,0
Microwave,4,404,cold,2018-01-26,16:00:00,17:00:00,evening,5,58,1928,0
Microwave,4,404,cold,2018-01-26,16:00:00,17:00:00,evening,5,21,1707,0
Microwave,4,404,cold,2018-01-26,19:00:00,20:00:00,night,15,35,1412,1
Microwave,4,404,cold,2018-01-26,20:00:00,21:00:00,night,14,52,1383,1
Microwave,4,404,cold,2018-01-26,20:00:00,21:00:00,night,2,27,1314,1
Microwave,4,404,cold,2018-01-26,21:00:00,22:00:00,night,2,56,1892,0
Microwave,4,404,cold,2018-01-26,23:00:00,00:00:00,midnight,0,0,1430,1
Microwave,4,404,cold,2018-01-26,23:00:00,00:00:00,midnight,9,39,1202,1
Microwave,4,404,cold,2018-01-27,02:00:00,03:00:00,midnight,7,20,1312,1
Microwave,4,404,cold,2018-01-27,04:00:00,05:00:00,early morning,8,22,1101,1
Microwave,4,404,cold,2018-01-27,11:00:00,12:00:00,morning,9,29,1193,1
Microwave,4,404,cold,2018-01-27,12:00:00,13:00:00,afternoon,3,37,1032,1
Microwave,4,404,cold,2018-01-27,13:00:00,14:00:00,afternoon,7,34,1170,1
Microwave,4,404,cold,2018-01-27,14:00:00,15:00:00,afternoon,0,0,1134,1
Microwave,4,404,cold,2018-01-27,17:00:00,18:00:00,evening,6,12,1082,1
Microwave,4,404,cold,2018-01-27,18:00:00,19:00:00,evening,14,15,1275,1
Microwave,4,404,cold,2018-01-27,23:00:00,00:00:00,midnight,0,0,1542,0
Lights,4,405,cold,2018-01-05,06:00:00,07:00:00,early morning,1,41,1765,0
Lights,4,405,cold,2018-01-05,07:00:00,08:00:00,morning,2,5,1655,1
Lights,4,405,cold,2018-01-05,08:00:00,09:00:00,morning,13,43,1417,1
Lights,4,405,cold,2018-01-05,14:00:00,15:00:00,afternoon,4,25,1010,1
Lights,4,405,cold,2018-01-05,17:00:00,18:00:00,evening,11,13,1353,1
Lights,4,405,cold,2018-01-05,17:00:00,18:00:00,evening,15,20,1796,0
Lights,4,405,cold,2018-01-05,19:00:00,20:00:00,night,2,1,1738,0
Lights,4,405,cold,2018-01-05,19:00:00,20:00:00,night,15,32,1752,0
Lights,4,405,cold,2018-01-05,20:00:00,21:00:00,night,6,50,1456,1
Lights,4,405,cold,2018-01-05,23:00:00,00:00:00,midnight,13,21,1696,0
Lights,4,405,cold,2018-01-06,01:00:00,02:00:00,midnight,7,36,1325,1
Lights,4,405,cold,2018-01-06,06:00:00,07:00:00,early morning,11,25,1254,1
Lights,4,405,cold,2018-01-06,09:00:00,10:00:00,morning,14,1,1230,1
Lights,4,405,cold,2018-01-06,10:00:00,11:00:00,morning,4,49,1421,1
Lights,4,405,cold,2018-01-06,11:00:00,12:00:00,morning,9,13,1001,1
Lights,4,405,cold,2018-01-06,12:00:00,13:00:00,afternoon,10,59,1869,0
Lights,4,405,cold,2018-01-06,15:00:00,16:00:00,afternoon,12,29,1808,0
Lights,4,405,cold,2018-01-06,16:00:00,17:00:00,evening,1,16,1489,0
Lights,4,405,cold,2018-01-06,16:00:00,17:00:00,evening,5,2,1243,1
Lights,4,405,cold,2018-01-06,18:00:00,19:00:00,evening,3,32,1006,1
Lights,4,405,cold,2018-01-06,20:00:00,21:00:00,night,12,54,1166,1
Lights,4,405,cold,2018-01-06,20:00:00,21:00:00,night,2,41,1675,0
Lights,4,405,cold,2018-01-06,21:00:00,22:00:00,night,0,0,1212,1
Lights,4,405,cold,2018-01-06,22:00:00,23:00:00,night,0,0,1335,1
Lights,4,405,cold,2018-01-06,23:00:00,00:00:00,midnight,14,6,1438,1
Lights,4,405,cold,2018-01-07,01:00:00,02:00:00,midnight,1,27,1259,1
Lights,4,405,cold,2018-01-07,02:00:00,03:00:00,midnight,15,5,1838,0
Lights,4,405,cold,2018-01-07,03:00:00,04:00:00,midnight,3,30,1551,0
Lights,4,405,cold,2018-01-07,04:00:00,05:00:00,early morning,4,20,1485,0
Lights,4,405,cold,2018-01-07,05:00:00,06:00:00,early morning,3,49,1210,1
Lights,4,405,cold,2018-01-07,06:00:00,07:00:00,early morning,4,39,1425,1
Lights,4,405,cold,2018-01-07,13:00:00,14:00:00,afternoon,6,40,1942,0
Lights,4,405,cold,2018-01-07,15:00:00,16:00:00,afternoon,0,0,1768,0
Lights,4,405,cold,2018-01-07,15:00:00,16:00:00,afternoon,3,24,1403,1
Lights,4,405,cold,2018-01-07,16:00:00,17:00:00,evening,9,51,1692,0
Lights,4,405,cold,2018-01-07,16:00:00,17:00:00,evening,14,58,1251,1
Lights,4,405,cold,2018-01-07,17:00:00,18:00:00,evening,8,44,1718,0
Lights,4,405,cold,2018-01-07,20:00:00,21:00:00,night,1,12,1924,0
Lights,4,405,cold,2018-01-07,22:00:00,23:00:00,night,15,22,1138,1
Lights,4,405,cold,2018-01-07,22:00:00,23:00:00,night,1,38,1838,0
Lights,4,405,cold,2018-01-07,23:00:00,00:00:00,midnight,12,15,1525,1
Lights,4,405,cold,2018-01-08,01:00:00,02:00:00,midnight,10,30,1729,0
Lights,4,405,cold,2018-01-08,02:00:00,03:00:00,midnight,0,0,1633,0
Lights,4,405,cold,2018-01-08,03:00:00,04:00:00,midnight,11,15,1830,0
Lights,4,405,cold,2018-01-08,04:00:00,05:00:00,early morning,7,1,1151,1
Lights,4,405,cold,2018-01-08,08:00:00,09:00:00,morning,13,27,1902,0
Lights,4,405,cold,2018-01-08,08:00:00,09:00:00,morning,15,3,1441,1
Lights,4,405,cold,2018-01-08,10:00:00,11:00:00,morning,5,24,1776,0
Lights,4,405,cold,2018-01-08,10:00:00,11:00:00,morning,15,48,1186,1
Lights,4,405,cold,2018-01-08,11:00:00,12:00:00,morning,7,11,1333,0
Lights,4,405,cold,2018-01-08,14:00:00,15:00:00,afternoon,1,53,1485,0
Lights,4,405,cold,2018-01-08,16:00:00,17:00:00,evening,15,6,1459,0
Lights,4,405,cold,2018-01-08,17:00:00,18:00:00,evening,12,27,1187,1
Lights,4,405,cold,2018-01-08,18:00:00,19:00:00,evening,0,0,1184,1
Lights,4,405,cold,2018-01-08,18:00:00,19:00:00,evening,3,1,1520,0
Lights,4,405,cold,2018-01-08,23:00:00,00:00:00,midnight,15,17,1316,1
Lights,4,405,cold,2018-01-08,23:00:00,00:00:00,midnight,9,16,1443,1
Lights,4,405,cold,2018-01-09,01:00:00,02:00:00,midnight,10,54,1959,0
Lights,4,405,cold,2018-01-09,04:00:00,05:00:00,early morning,6,22,1860,0
Lights,4,405,cold,2018-01-09,06:00:00,07:00:00,early morning,1,15,1638,0
Lights,4,405,cold,2018-01-09,06:00:00,07:00:00,early morning,3,26,1691,0
Lights,4,405,cold,2018-01-09,06:00:00,07:00:00,early morning,0,0,1191,1
Lights,4,405,cold,2018-01-09,07:00:00,08:00:00,morning,9,49,1946,0
Lights,4,405,cold,2018-01-09,13:00:00,14:00:00,afternoon,1,4,1024,1
Lights,4,405,cold,2018-01-09,13:00:00,14:00:00,afternoon,5,6,1085,1
Lights,4,405,cold,2018-01-09,15:00:00,16:00:00,afternoon,4,5,1292,1
Lights,4,405,cold,2018-01-09,18:00:00,19:00:00,evening,6,40,1393,1
Lights,4,405,cold,2018-01-09,18:00:00,19:00:00,evening,2,22,1604,0
Lights,4,405,cold,2018-01-09,20:00:00,21:00:00,night,3,45,1297,1
Refridgerator,4,405,cold,2018-01-14,00:00:00,01:00:00,midnight,11,50,244,0
Refridgerator,4,405,cold,2018-01-14,01:00:00,02:00:00,midnight,13,4,246,0
Refridgerator,4,405,cold,2018-01-14,02:00:00,03:00:00,midnight,1,3,279,0
Refridgerator,4,405,cold,2018-01-14,03:00:00,04:00:00,midnight,9,28,178,0
Refridgerator,4,405,cold,2018-01-14,11:00:00,12:00:00,morning,7,45,298,0
Refridgerator,4,405,cold,2018-01-14,13:00:00,14:00:00,afternoon,10,25,268,0
Refridgerator,4,405,cold,2018-01-14,15:00:00,16:00:00,afternoon,5,51,138,1
Refridgerator,4,405,cold,2018-01-14,16:00:00,17:00:00,evening,9,45,217,0
Refridgerator,4,405,cold,2018-01-14,16:00:00,17:00:00,evening,15,25,232,0
Refridgerator,4,405,cold,2018-01-14,18:00:00,19:00:00,evening,5,54,118,1
Refridgerator,4,405,cold,2018-01-14,20:00:00,21:00:00,night,3,51,231,1
Refridgerator,4,405,cold,2018-01-14,22:00:00,23:00:00,night,11,26,200,1
Refridgerator,4,405,cold,2018-01-15,00:00:00,01:00:00,midnight,11,46,196,1
Refridgerator,4,405,cold,2018-01-15,00:00:00,01:00:00,midnight,10,57,146,1
Refridgerator,4,405,cold,2018-01-15,03:00:00,04:00:00,midnight,11,7,200,0
Refridgerator,4,405,cold,2018-01-15,03:00:00,04:00:00,midnight,5,24,128,1
Refridgerator,4,405,cold,2018-01-15,05:00:00,06:00:00,early morning,0,0,149,1
Refridgerator,4,405,cold,2018-01-15,08:00:00,09:00:00,morning,15,48,200,1
Refridgerator,4,405,cold,2018-01-15,11:00:00,12:00:00,morning,7,44,292,0
Refridgerator,4,405,cold,2018-01-15,11:00:00,12:00:00,morning,1,15,299,0
Refridgerator,4,405,cold,2018-01-15,12:00:00,13:00:00,afternoon,15,38,258,0
Refridgerator,4,405,cold,2018-01-15,15:00:00,16:00:00,afternoon,7,48,109,1
Refridgerator,4,405,cold,2018-01-15,15:00:00,16:00:00,afternoon,2,22,214,0
Refridgerator,4,405,cold,2018-01-15,17:00:00,18:00:00,evening,14,45,209,0
Refridgerator,4,405,cold,2018-01-15,20:00:00,21:00:00,night,1,21,206,1
Refridgerator,4,405,cold,2018-01-15,21:00:00,22:00:00,night,11,27,277,0
Refridgerator,4,405,cold,2018-01-15,23:00:00,00:00:00,midnight,7,33,111,1
Refridgerator,4,405,cold,2018-01-16,00:00:00,01:00:00,midnight,7,59,205,1
Refridgerator,4,405,cold,2018-01-16,03:00:00,04:00:00,midnight,11,14,171,0
Refridgerator,4,405,cold,2018-01-16,03:00:00,04:00:00,midnight,0,0,147,1
Refridgerator,4,405,cold,2018-01-16,06:00:00,07:00:00,early morning,9,31,257,0
Refridgerator,4,405,cold,2018-01-16,06:00:00,07:00:00,early morning,6,44,164,1
Refridgerator,4,405,cold,2018-01-16,08:00:00,09:00:00,morning,10,13,221,0
Refridgerator,4,405,cold,2018-01-16,09:00:00,10:00:00,morning,0,0,188,1
Refridgerator,4,405,cold,2018-01-16,13:00:00,14:00:00,afternoon,1,38,287,0
Refridgerator,4,405,cold,2018-01-16,15:00:00,16:00:00,afternoon,1,52,102,1
Refridgerator,4,405,cold,2018-01-16,16:00:00,17:00:00,evening,5,47,159,1
Refridgerator,4,405,cold,2018-01-16,17:00:00,18:00:00,evening,15,35,188,1
Refridgerator,4,405,cold,2018-01-16,19:00:00,20:00:00,night,15,19,196,1
Refridgerator,4,405,cold,2018-01-16,19:00:00,20:00:00,night,12,15,209,0
Refridgerator,4,405,cold,2018-01-16,22:00:00,23:00:00,night,2,29,197,1
Refridgerator,4,405,cold,2018-01-17,06:00:00,07:00:00,early morning,13,43,208,0
Refridgerator,4,405,cold,2018-01-17,07:00:00,08:00:00,morning,6,9,245,0
Refridgerator,4,405,cold,2018-01-17,08:00:00,09:00:00,morning,15,53,229,0
Refridgerator,4,405,cold,2018-01-17,08:00:00,09:00:00,morning,15,9,220,0
Refridgerator,4,405,cold,2018-01-17,09:00:00,10:00:00,morning,11,52,246,0
Refridgerator,4,405,cold,2018-01-17,09:00:00,10:00:00,morning,1,44,173,1
Refridgerator,4,405,cold,2018-01-17,10:00:00,11:00:00,morning,13,12,152,1
Refridgerator,4,405,cold,2018-01-17,10:00:00,11:00:00,morning,8,26,146,1
Refridgerator,4,405,cold,2018-01-17,11:00:00,12:00:00,morning,2,21,105,1
Refridgerator,4,405,cold,2018-01-17,11:00:00,12:00:00,morning,1,31,224,1
Refridgerator,4,405,cold,2018-01-17,13:00:00,14:00:00,afternoon,10,27,272,0
Refridgerator,4,405,cold,2018-01-17,14:00:00,15:00:00,afternoon,9,9,117,1
Refridgerator,4,405,cold,2018-01-17,14:00:00,15:00:00,afternoon,14,32,288,0
Refridgerator,4,405,cold,2018-01-17,23:00:00,00:00:00,midnight,2,56,221,0
Refridgerator,4,405,cold,2018-01-18,01:00:00,02:00:00,midnight,11,36,235,0
Refridgerator,4,405,cold,2018-01-18,02:00:00,03:00:00,midnight,1,1,184,1
Refridgerator,4,405,cold,2018-01-18,04:00:00,05:00:00,early morning,0,0,109,1
Refridgerator,4,405,cold,2018-01-18,05:00:00,06:00:00,early morning,7,33,261,0
Refridgerator,4,405,cold,2018-01-18,09:00:00,10:00:00,morning,8,33,225,0
Refridgerator,4,405,cold,2018-01-18,14:00:00,15:00:00,afternoon,10,53,190,1
Refridgerator,4,405,cold,2018-01-18,15:00:00,16:00:00,afternoon,11,12,173,1
Refridgerator,4,405,cold,2018-01-18,15:00:00,16:00:00,afternoon,10,29,203,0
Computer,4,407,cold,2018-01-27,18:00:00,19:00:00,evening,9,24,340,1
Computer,4,407,cold,2018-01-27,20:00:00,21:00:00,night,7,14,415,0
Computer,4,407,cold,2018-01-27,23:00:00,00:00:00,midnight,12,18,307,1
Computer,4,407,cold,2018-01-28,01:00:00,02:00:00,midnight,6,32,457,0
Computer,4,407,cold,2018-01-28,02:00:00,03:00:00,midnight,14,31,335,1
Computer,4,407,cold,2018-01-28,03:00:00,04:00:00,midnight,1,52,440,1
Computer,4,407,cold,2018-01-28,04:00:00,05:00:00,early morning,12,39,467,0
Computer,4,407,cold,2018-01-28,05:00:00,06:00:00,early morning,9,28,482,0
Computer,4,407,cold,2018-01-28,07:00:00,08:00:00,morning,9,4,373,1
Computer,4,407,cold,2018-01-28,10:00:00,11:00:00,morning,6,9,444,0
Computer,4,407,cold,2018-01-28,12:00:00,13:00:00,afternoon,10,25,475,0
Computer,4,407,cold,2018-01-28,13:00:00,14:00:00,afternoon,7,7,459,0
Computer,4,407,cold,2018-01-28,22:00:00,23:00:00,night,8,33,425,0
Computer,4,407,cold,2018-01-29,00:00:00,01:00:00,midnight,6,38,415,0
Computer,4,407,cold,2018-01-29,00:00:00,01:00:00,midnight,10,42,439,0
Computer,4,407,cold,2018-01-29,00:00:00,01:00:00,midnight,15,38,430,0
Computer,4,407,cold,2018-01-29,02:00:00,03:00:00,midnight,0,0,469,0
Computer,4,407,cold,2018-01-29,04:00:00,05:00:00,early morning,12,17,392,1
Computer,4,407,cold,2018-01-29,06:00:00,07:00:00,early morning,0,0,409,1
Computer,4,407,cold,2018-01-29,06:00:00,07:00:00,early morning,13,24,423,0
Computer,4,407,cold,2018-01-29,10:00:00,11:00:00,morning,6,18,362,1
Computer,4,407,cold,2018-01-29,13:00:00,14:00:00,afternoon,10,22,398,1
Computer,4,407,cold,2018-01-29,14:00:00,15:00:00,afternoon,10,58,438,1
Computer,4,407,cold,2018-01-29,19:00:00,20:00:00,night,10,44,463,0
Computer,4,407,cold,2018-01-29,21:00:00,22:00:00,night,14,23,427,1
Computer,4,407,cold,2018-01-29,22:00:00,23:00:00,night,10,40,401,0
Computer,4,407,cold,2018-01-30,01:00:00,02:00:00,midnight,13,12,322,1
Computer,4,407,cold,2018-01-30,02:00:00,03:00:00,midnight,13,52,363,1
Computer,4,407,cold,2018-01-30,04:00:00,05:00:00,early morning,15,18,408,0
Computer,4,407,cold,2018-01-30,05:00:00,06:00:00,early morning,4,41,368,1
Computer,4,407,cold,2018-01-30,05:00:00,06:00:00,early morning,14,36,417,0
Computer,4,407,cold,2018-01-30,07:00:00,08:00:00,morning,7,23,312,1
Computer,4,407,cold,2018-01-30,08:00:00,09:00:00,morning,2,6,467,1
Computer,4,407,cold,2018-01-30,09:00:00,10:00:00,morning,11,34,327,1
Computer,4,407,cold,2018-01-30,09:00:00,10:00:00,morning,13,54,408,0
Computer,4,407,cold,2018-01-30,10:00:00,11:00:00,morning,0,0,444,0
Computer,4,407,cold,2018-01-30,10:00:00,11:00:00,morning,14,30,376,1
Computer,4,407,cold,2018-01-30,10:00:00,11:00:00,morning,2,57,418,0
Computer,4,407,cold,2018-01-30,14:00:00,15:00:00,afternoon,5,12,469,0
Computer,4,407,cold,2018-01-30,15:00:00,16:00:00,afternoon,3,49,353,1
Computer,4,407,cold,2018-01-30,16:00:00,17:00:00,evening,15,45,305,1
Computer,4,407,cold,2018-01-30,16:00:00,17:00:00,evening,6,6,466,0
Computer,4,407,cold,2018-01-30,16:00:00,17:00:00,evening,5,24,408,0
Computer,4,407,cold,2018-01-30,17:00:00,18:00:00,evening,0,0,467,0
Computer,4,407,cold,2018-01-30,17:00:00,18:00:00,evening,13,6,300,1
Computer,4,407,cold,2018-01-30,18:00:00,19:00:00,evening,8,33,395,0
Computer,4,407,cold,2018-01-30,20:00:00,21:00:00,night,5,6,361,1
Computer,4,407,cold,2018-01-30,20:00:00,21:00:00,night,5,4,421,0
Computer,4,407,cold,2018-01-30,20:00:00,21:00:00,night,0,0,305,1
Computer,4,407,cold,2018-01-30,21:00:00,22:00:00,night,3,50,385,1
Computer,4,407,cold,2018-01-30,21:00:00,22:00:00,night,9,6,437,1
Computer,4,407,cold,2018-01-30,22:00:00,23:00:00,night,0,0,477,0
Computer,4,407,cold,2018-01-30,23:00:00,00:00:00,midnight,0,0,430,0
Computer,4,407,cold,2018-01-30,23:00:00,00:00:00,midnight,6,5,344,1
Computer,4,407,cold,2018-01-31,01:00:00,02:00:00,midnight,12,25,474,0
Computer,4,407,cold,2018-01-31,02:00:00,03:00:00,midnight,5,58,421,0
Computer,4,407,cold,2018-01-31,02:00:00,03:00:00,midnight,15,16,348,1
Computer,4,407,cold,2018-01-31,04:00:00,05:00:00,early morning,14,42,413,0
Computer,4,407,cold,2018-01-31,04:00:00,05:00:00,early morning,14,38,327,1
Computer,4,407,cold,2018-01-31,04:00:00,05:00:00,early morning,15,30,403,0
Computer,4,407,cold,2018-01-31,05:00:00,06:00:00,early morning,14,58,424,0
Computer,4,407,cold,2018-01-31,06:00:00,07:00:00,early morning,4,34,353,1
Computer,4,407,cold,2018-01-31,08:00:00,09:00:00,morning,13,46,490,0
Computer,4,407,cold,2018-01-31,09:00:00,10:00:00,morning,5,26,364,0
Computer,4,407,cold,2018-01-31,09:00:00,10:00:00,morning,9,30,343,1
Computer,4,407,cold,2018-01-31,16:00:00,17:00:00,evening,3,47,310,1
Computer,4,407,cold,2018-01-31,17:00:00,18:00:00,evening,1,6,366,1
Computer,4,407,cold,2018-01-31,18:00:00,19:00:00,evening,12,15,325,1
Computer,4,407,cold,2018-01-31,19:00:00,20:00:00,night,7,45,343,1
Computer,4,407,cold,2018-01-31,19:00:00,20:00:00,night,9,8,378,0
Computer,4,407,cold,2018-01-31,19:00:00,20:00:00,night,10,40,326,1
Computer,4,407,cold,2018-01-31,22:00:00,23:00:00,night,0,0,412,0
Computer,4,407,cold,2018-01-31,23:00:00,00:00:00,midnight,5,17,338,1
Television,5,501,cold,2018-01-09,01:00:00,02:00:00,midnight,3,22,241,1
Television,5,501,cold,2018-01-09,15:00:00,16:00:00,afternoon,13,30,226,1
Television,5,501,cold,2018-01-10,02:00:00,03:00:00,midnight,10,15,287,0
Television,5,501,cold,2018-01-10,03:00:00,04:00:00,midnight,15,54,239,1
Television,5,501,cold,2018-01-10,04:00:00,05:00:00,early morning,10,8,297,0
Television,5,501,cold,2018-01-10,04:00:00,05:00:00,early morning,14,55,260,0
Television,5,501,cold,2018-01-10,08:00:00,09:00:00,morning,12,23,211,1
Television,5,501,cold,2018-01-10,08:00:00,09:00:00,morning,12,54,289,0
Television,5,501,cold,2018-01-10,09:00:00,10:00:00,morning,0,0,208,1
Television,5,501,cold,2018-01-10,10:00:00,11:00:00,morning,9,34,268,0
Television,5,501,cold,2018-01-10,10:00:00,11:00:00,morning,12,53,272,0
Television,5,501,cold,2018-01-10,13:00:00,14:00:00,afternoon,14,35,293,0
Television,5,501,cold,2018-01-10,13:00:00,14:00:00,afternoon,14,9,210,1
Television,5,501,cold,2018-01-10,16:00:00,17:00:00,evening,3,4,298,0
Television,5,501,cold,2018-01-10,18:00:00,19:00:00,evening,10,20,296,0
Television,5,501,cold,2018-01-10,18:00:00,19:00:00,evening,1,31,208,1
Television,5,501,cold,2018-01-10,20:00:00,21:00:00,night,6,29,245,0
Television,5,501,cold,2018-01-10,22:00:00,23:00:00,night,15,23,248,1
Television,5,501,cold,2018-01-10,23:00:00,00:00:00,midnight,8,58,235,1
